,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-09-13,920016,12.49,25.6,45.0,12.2,153722,247272852.5,437.33,241.33,18.1,98.36
1,2024-09-18,920016,17.92,17.92,21.63,17.92,117147,223396184.59,14.49,-30.0,-7.68,74.95
2,2024-09-19,920016,18.4,19.41,21.4,18.2,107668,207757861.62,17.86,8.31,1.49,68.89
3,2024-09-20,920016,18.0,18.51,19.16,17.52,86731,157461264.63,8.45,-4.64,-0.9,55.49
4,2024-09-23,920016,18.49,17.09,18.5,16.88,73444,127252613.96,8.75,-7.67,-1.42,46.99
5,2024-09-24,920016,17.63,18.98,20.95,17.4,102279,195159938.29,20.77,11.06,1.89,65.44
6,2024-09-25,920016,17.5,20.1,20.18,17.45,95139,175683024.2,14.38,5.9,1.12,60.87
7,2024-09-26,920016,19.33,19.44,20.5,19.11,74877,147338069.45,6.92,-3.28,-0.66,47.91
8,2024-09-27,920016,19.9,21.81,24.5,19.41,94917,202876955.22,26.18,12.19,2.37,60.73
9,2024-09-30,920016,22.75,28.35,28.35,22.71,96642,248480219.06,25.86,29.99,6.54,61.83
10,2024-10-08,920016,36.7,36.85,36.85,31.3,87411,303975722.7,19.58,29.98,8.5,55.93
11,2024-10-09,920016,32.0,29.88,42.99,29.88,95817,343737614.75,35.58,-18.91,-6.97,61.31
12,2024-10-10,920016,29.0,30.73,35.0,27.27,68773,211904351.25,25.87,2.84,0.85,44.0
13,2024-10-11,920016,31.0,27.62,31.0,25.62,51677,145924953.46,17.51,-10.12,-3.11,33.06
14,2024-10-14,920016,27.0,28.62,29.11,26.5,43831,122297449.92,9.45,3.62,1.0,28.04
15,2024-10-15,920016,28.0,26.15,29.25,25.8,43722,121480091.62,12.05,-8.63,-2.47,27.97
16,2024-10-16,920016,24.99,24.49,25.87,23.81,40344,100277456.93,7.88,-6.35,-1.66,25.81
17,2024-10-17,920016,24.69,28.15,28.88,24.4,73040,192750044.04,18.29,14.94,3.66,46.73
18,2024-10-18,920016,27.1,29.43,32.48,26.22,70325,203627957.24,22.24,4.55,1.28,45.0
19,2024-10-21,920016,28.09,32.0,35.0,28.09,69268,215523875.27,23.48,8.73,2.57,44.32
20,2024-10-22,920016,31.06,28.03,31.55,27.85,50264,148937320.02,11.56,-12.41,-3.97,32.16
21,2024-10-23,920016,27.5,27.8,29.0,27.11,29294,82371398.15,6.74,-0.82,-0.23,18.74
22,2024-10-24,920016,28.0,28.39,29.51,27.62,27307,77971894.05,6.8,2.12,0.59,17.47
23,2024-10-25,920016,28.0,28.7,30.89,27.81,49953,147092618.73,10.85,1.09,0.31,31.96
24,2024-10-28,920016,28.2,28.2,28.8,27.7,29864,83738120.43,3.83,-1.74,-0.5,19.11
25,2024-10-29,920016,28.01,28.76,28.99,27.63,36546,103596744.82,4.82,1.99,0.56,20.58
26,2024-10-30,920016,28.81,31.2,32.0,28.55,58917,179075201.88,12.0,8.48,2.44,33.18
27,2024-10-31,920016,31.0,29.29,31.15,28.53,43553,128493616.04,8.4,-6.12,-1.91,24.53
28,2024-11-01,920016,28.0,24.6,28.5,24.45,34028,89470196.17,13.83,-16.01,-4.69,19.16
29,2024-11-04,920016,24.0,25.4,25.6,23.8,16936,42315078.3,7.32,3.25,0.8,9.54
30,2024-11-05,920016,25.3,27.0,27.26,24.89,30923,82002175.86,9.33,6.3,1.6,17.41
31,2024-11-06,920016,27.26,27.97,28.72,26.5,34594,95498104.34,8.22,3.59,0.97,19.48
32,2024-11-07,920016,27.91,28.88,30.0,27.26,37468,108465537.08,9.8,3.25,0.91,21.1
33,2024-11-08,920016,29.63,27.8,29.63,27.8,28787,82599311.61,6.34,-3.74,-1.08,16.21
34,2024-11-11,920016,27.69,26.82,27.69,26.0,22486,59865169.72,6.08,-3.53,-0.98,12.66
35,2024-11-12,920016,27.5,27.9,27.98,26.58,23501,64198183.77,5.22,4.03,1.08,13.23
36,2024-11-13,920016,27.58,32.85,35.8,27.46,80041,251862341.06,29.89,17.74,4.95,45.08
37,2024-11-14,920016,31.3,29.01,31.95,28.58,52237,158281405.18,10.26,-11.69,-3.84,29.42
38,2024-11-15,920016,28.88,29.6,30.99,28.5,38372,114863008.65,8.58,2.03,0.59,21.61
39,2024-11-18,920016,29.0,31.52,32.8,28.5,50329,156809938.4,14.53,6.49,1.92,28.34
40,2024-11-19,920016,30.82,32.27,34.01,29.22,49785,159723950.27,15.2,2.38,0.75,28.04
41,2024-11-20,920016,32.24,32.83,33.28,30.6,39188,126102401.04,8.3,1.74,0.56,22.07
42,2024-11-21,920016,32.98,31.92,33.9,31.59,36016,116236825.37,7.04,-2.77,-0.91,20.28
43,2024-11-22,920016,31.89,29.6,31.89,29.51,30040,91655523.27,7.46,-7.27,-2.32,16.92
44,2024-11-25,920016,29.83,29.39,29.84,28.5,14150,41314231.31,4.53,-0.71,-0.21,7.97
45,2024-11-26,920016,29.36,29.95,30.46,29.34,19572,58685165.27,3.81,1.91,0.56,11.02
46,2024-11-27,920016,29.9,28.38,29.9,25.12,24824,68482618.77,15.96,-5.24,-1.57,13.98
47,2024-11-28,920016,28.0,27.5,28.78,27.46,18699,52925654.61,4.65,-3.1,-0.88,10.53
48,2024-11-29,920016,27.6,27.84,28.25,26.6,16359,45158258.92,6.0,1.24,0.34,9.21
49,2024-12-02,920016,27.8,28.47,28.6,27.48,14390,40512933.73,4.02,2.26,0.63,8.1
50,2024-12-03,920016,28.25,28.9,29.6,28.25,19971,57977223.29,4.74,1.51,0.43,11.25
51,2024-12-04,920016,28.6,28.64,29.7,28.06,17930,51740570.56,5.67,-0.9,-0.26,10.1
